Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,thres_schema,thres_item_final,rep
1,9,18,1,6,5.672999999999996,9,21,9,5,89,38,10.064999999999992,21.837999999999983,6.099999999999995,4.208999999999997,20,19,12,13,43,100,18,20,6,0,20,5,5,Hc,0.23406976744186045,0.21837999999999996,0.33888888888888885,0.21044999999999997,bonus_oriented,50,50,5
1,10,19,1,9,9.515999999999993,15,41,47,7,8,88,52.94799999999996,50.50799999999996,9.515999999999993,4.269999999999997,20,19,18,10,201,206,37,12,4,0,20,5,5,Hc,0.2634228855721393,0.24518446601941743,0.25718918918918915,0.3558333333333333,bonus_oriented,50,50,5
1,10,20,1,3,4.086999999999997,15,22,15,29,34,31,63.25699999999995,0.305,0.305,0.427,20,3,2,2,266,3,2,2,5,0.5,21,5.25,5,Hc,0.2378082706766917,0.10166666666666667,0.1525,0.2135,bonus_oriented,50,50,5
1,11,21,1,1,6.221999999999995,14,26,70,5,82,2,51.05699999999996,16.16499999999999,1.0369999999999995,5.550999999999996,20,18,6,14,221,67,6,20,3,0,19,4.75,5,Hc,0.23102714932126694,0.2412686567164179,0.17283333333333334,0.27754999999999996,bonus_oriented,50,50,5
1,11,22,1,3,15.798999999999987,19,78,34,25,16,15,29.401999999999976,20.007999999999985,34.403999999999975,0.9149999999999996,20,18,17,2,134,74,128,2,5,0,22,5.5,5,Hc,0.21941791044776118,0.27037837837837836,0.26878124999999997,0.45749999999999985,bonus_oriented,50,50,5
1,12,23,1,8,5.245999999999996,13,28,110,113,119,37,21.288999999999984,7.807999999999994,1.0369999999999995,23.362999999999982,20,15,3,15,96,31,3,87,2,0.5,11,2.75,5,Hc,0.22176041666666665,0.25187096774193546,0.34566666666666657,0.26854022988505744,bonus_oriented,50,50,5
1,12,24,1,6,9.881999999999993,19,45,75,9,63,27,47.57999999999996,4.391999999999997,0.305,0.122,20,15,2,2,218,20,2,2,6,0,18,4.5,5,Hc,0.21825688073394495,0.2196,0.1525,0.061,bonus_oriented,50,50,5
1,13,25,1,10,7.624999999999994,13,41,94,95,27,89,25.49799999999998,4.147999999999997,15.859999999999987,0.183,20,10,17,1,107,22,61,1,3,0.5,14,3.5,5,Hc,0.2382990654205607,0.18854545454545454,0.25999999999999995,0.183,bonus_oriented,50,50,5
1,13,26,1,1,3.659999999999997,10,15,42,64,75,72,71.79700000000042,1.0369999999999995,0.061,0.5489999999999999,20,3,1,5,300,3,1,5,3,0,16,4,5,Hc,0.2393233333333333,0.3456666666666667,0.061,0.1098,bonus_oriented,50,50,5
1,1,1,0,7,23.54599999999998,19,108,18,28,14,55,49.95899999999996,13.17599999999999,1.3419999999999992,17.323999999999987,20,18,6,17,223,52,6,76,6,0,21,5.25,5,Hc,0.22403139013452913,0.2533846153846154,0.22366666666666668,0.2279473684210526,bonus_oriented,50,50,6
1,1,2,0,5,10.918999999999992,17,45,45,43,7,2,25.92499999999998,17.994999999999987,15.737999999999987,0.9759999999999995,20,15,17,6,105,67,48,6,5,0,22,5.5,5,Hc,0.24690476190476188,0.2685820895522388,0.3278749999999999,0.16266666666666665,bonus_oriented,50,50,6
1,2,3,0,6,10.674999999999992,12,42,6,55,5,4,13.785999999999989,23.60699999999998,7.563999999999994,1.0369999999999995,20,18,15,4,56,110,34,4,6,0.5,22,5.5,5,Hc,0.2461785714285714,0.2146090909090909,0.22247058823529411,0.25925,bonus_oriented,50,50,6
1,2,4,0,7,3.781999999999997,7,11,21,100,104,106,35.074999999999974,38.55199999999997,0.061,3.842999999999997,20,19,1,15,137,173,1,17,6,0.5,12,3,5,Hc,0.25602189781021895,0.22284393063583813,0.061,0.22605882352941176,bonus_oriented,50,50,6
1,3,5,0,8,10.186999999999992,18,55,111,114,118,110,24.64399999999998,0.305,4.086999999999997,16.530999999999988,20,1,12,17,107,1,17,75,2,1,24,2,5,Hc,0.23031775700934576,0.305,0.2404117647058823,0.22041333333333332,bonus_oriented,50,50,6
1,3,6,0,3,3.476999999999997,9,14,13,100,32,34,89.4870000000025,0.061,0.122,0.061,20,1,1,1,326,1,1,1,5,0,18,4.5,5,Hc,0.2744999999999999,0.061,0.122,0.061,bonus_oriented,50,50,6
1,4,7,0,5,11.040999999999991,16,63,48,41,47,51,24.27799999999998,15.005999999999988,0.7929999999999997,0.7319999999999998,20,17,3,3,109,59,3,3,5,0.5,19,4.75,5,Hc,0.22273394495412843,0.2543389830508474,0.2643333333333333,0.24399999999999997,bonus_oriented,50,50,6
1,4,8,0,4,11.345999999999991,16,47,98,105,96,66,14.029999999999989,24.39999999999998,12.74899999999999,6.465999999999995,20,17,16,15,52,90,56,25,2,0,11,2.75,5,Hc,0.26980769230769225,0.2711111111111111,0.22766071428571427,0.25864,bonus_oriented,50,50,6
1,5,9,1,1,17.750999999999987,20,88,80,83,73,79,33.488999999999976,2.8669999999999978,9.515999999999993,5.550999999999996,20,13,17,12,158,18,36,18,3,1,36,3,5,Hc,0.21195569620253163,0.15927777777777777,0.2643333333333333,0.3083888888888888,bonus_oriented,50,50,6
1,5,10,1,8,4.391999999999997,12,17,113,119,118,92,27.205999999999978,1.1589999999999994,10.369999999999992,18.543999999999986,20,7,16,16,106,7,46,80,2,0.5,9,2.25,5,Hc,0.2566603773584905,0.16557142857142856,0.22543478260869562,0.23179999999999998,bonus_oriented,50,50,6
1,6,11,1,5,2.500999999999998,6,11,43,44,68,46,31.658999999999974,0.183,11.223999999999991,3.0499999999999976,20,2,17,11,130,2,49,14,5,0.5,19,4.75,5,Hc,0.24353076923076922,0.0915,0.2290612244897959,0.21785714285714283,bonus_oriented,50,50,6
1,6,12,1,8,12.87099999999999,18,58,117,114,115,7,29.88999999999998,6.8319999999999945,0.8539999999999996,14.883999999999988,20,15,2,16,128,36,2,53,2,0.5,12,3,5,Hc,0.23351562499999998,0.18977777777777777,0.42699999999999994,0.28083018867924525,bonus_oriented,50,50,6
1,7,13,1,6,5.611999999999996,14,23,2,1,7,11,9.759999999999993,24.58299999999998,1.2809999999999993,0.244,20,18,5,1,39,106,5,1,6,1,72,6,5,Hc,0.25025641025641027,0.23191509433962262,0.2562,0.244,bonus_oriented,50,50,6
1,7,14,1,10,8.173999999999994,7,30,86,91,57,20,23.85099999999998,6.953999999999994,3.2939999999999974,10.735999999999992,20,16,10,15,95,31,12,37,3,0,16,4,5,Hc,0.2510631578947368,0.22432258064516128,0.27449999999999997,0.2901621621621621,bonus_oriented,50,50,6
1,8,15,1,4,5.001999999999996,12,20,53,105,97,56,87.77900000000211,0.061,0.305,0.6709999999999998,20,1,2,4,351,1,2,4,2,0,12,3,5,Hc,0.2500826210826211,0.061,0.1525,0.16775,bonus_oriented,50,50,6
1,8,16,1,7,9.698999999999993,15,45,20,18,16,15,24.09499999999998,10.064999999999992,0.5489999999999999,14.944999999999988,20,17,1,17,118,44,2,66,6,1,72,6,5,Hc,0.20419491525423727,0.22874999999999998,0.27449999999999997,0.2264393939393939,bonus_oriented,50,50,6
1,9,17,1,8,9.637999999999993,14,41,117,110,111,119,20.068999999999985,6.648999999999995,1.7689999999999988,12.19999999999999,20,16,6,17,89,38,7,46,2,1,24,2,5,Hc,0.2254943820224719,0.1749736842105263,0.2527142857142857,0.2652173913043478,bonus_oriented,50,50,6
1,9,18,1,3,11.528999999999991,14,55,27,29,30,97,22.630999999999982,1.0979999999999994,10.796999999999992,3.1109999999999975,20,3,14,10,100,3,33,12,5,0.5,17,4.25,5,Hc,0.22630999999999998,0.36599999999999994,0.32718181818181813,0.25925,bonus_oriented,50,50,6
1,10,19,1,1,11.589999999999991,10,55,4,79,74,44,50.81299999999996,2.1349999999999985,1.7689999999999988,6.099999999999995,20,8,11,14,210,9,12,32,3,0,17,4.25,5,Hc,0.2419666666666666,0.23722222222222214,0.14741666666666667,0.190625,bonus_oriented,50,50,6
1,10,20,1,9,11.528999999999991,19,59,63,68,64,15,37.39299999999997,2.1349999999999985,2.3179999999999983,18.360999999999986,20,8,7,17,166,9,11,85,4,0.5,18,4.5,5,Hc,0.2252590361445783,0.2372222222222222,0.21072727272727274,0.21601176470588232,bonus_oriented,50,50,6
1,11,21,1,10,6.282999999999995,15,32,87,94,98,91,22.142999999999983,3.476999999999997,10.979999999999992,4.330999999999997,20,9,17,11,99,14,43,14,3,0.5,11,2.75,5,Hc,0.22366666666666665,0.24835714285714286,0.2553488372093023,0.3093571428571428,bonus_oriented,50,50,6
1,11,22,1,8,11.589999999999991,17,57,112,109,111,75,20.312999999999985,8.356999999999994,6.709999999999995,8.905999999999993,20,15,16,16,85,31,31,41,2,0.5,9,2.25,5,Hc,0.23897647058823526,0.26958064516129027,0.2164516129032258,0.21721951219512192,bonus_oriented,50,50,6
1,12,23,1,1,14.456999999999988,19,64,74,79,84,4,34.281999999999975,12.80999999999999,0.6099999999999999,2.439999999999998,20,19,4,10,147,61,4,11,3,0.5,15,3.75,5,Hc,0.2332108843537415,0.21,0.1525,0.22181818181818178,bonus_oriented,50,50,6
1,12,24,1,2,4.269999999999997,13,21,55,13,22,52,35.257999999999974,17.994999999999987,0.488,0.061,20,19,2,1,143,87,2,1,4,0,20,5,5,Hc,0.24655944055944054,0.2068390804597701,0.244,0.061,bonus_oriented,50,50,6
1,13,25,1,2,7.624999999999994,10,26,55,60,53,33,17.323999999999987,0.244,22.142999999999983,9.820999999999993,20,1,18,16,66,1,101,31,4,0.5,17,4.25,5,Hc,0.26248484848484843,0.244,0.2192376237623762,0.31680645161290316,bonus_oriented,50,50,6
1,13,26,1,5,4.635999999999997,12,26,1,37,97,7,62.46399999999995,0.183,0.7929999999999997,0.9759999999999995,20,2,3,3,280,2,3,4,5,0,19,4.75,5,Hc,0.22308571428571428,0.0915,0.26433333333333325,0.24399999999999994,bonus_oriented,50,50,6
1,14,27,1,10,3.4159999999999973,8,16,13,72,70,16,104.12700000000419,0.061,0.061,0.061,20,1,1,1,419,1,1,1,3,0,20,5,5,Hc,0.24851312649164675,0.061,0.061,0.061,bonus_oriented,50,50,6
1,14,28,1,5,6.465999999999995,15,34,46,43,48,41,9.027999999999993,10.308999999999992,3.3549999999999973,5.367999999999996,20,18,13,11,45,46,18,17,5,1,60,5,5,Hc,0.2006222222222222,0.2241086956521739,0.18638888888888888,0.3157647058823529,bonus_oriented,50,50,6
1,1,1,0,9,15.310999999999988,18,74,70,65,73,18,36.59999999999997,3.537999999999997,7.197999999999994,5.367999999999996,20,11,16,12,161,18,30,16,4,0,17,4.25,5,Hc,0.22732919254658382,0.19655555555555554,0.2399333333333333,0.33549999999999996,bonus_oriented,50,50,7
1,1,2,0,8,12.38299999999999,18,53,120,111,91,115,29.58499999999998,8.600999999999994,14.578999999999988,0.6709999999999998,20,18,17,4,128,38,55,4,2,0.5,9,2.25,5,Hc,0.23113281249999998,0.22634210526315787,0.26507272727272724,0.16775,bonus_oriented,50,50,7
1,2,3,0,6,16.530999999999988,13,61,9,93,1,5,20.678999999999984,25.80299999999998,14.944999999999988,28.913999999999977,20,19,18,17,75,102,62,124,6,0.5,21,5.25,5,Hc,0.27571999999999997,0.2529705882352941,0.24104838709677417,0.23317741935483868,bonus_oriented,50,50,7
1,2,4,0,5,17.994999999999987,18,65,43,41,38,21,34.220999999999975,0.183,15.798999999999987,7.380999999999994,20,2,18,15,133,2,62,32,5,0.5,21,5.25,5,Hc,0.2573007518796992,0.0915,0.2548225806451613,0.23065624999999998,bonus_oriented,50,50,7
1,3,5,0,5,8.417999999999994,10,29,45,40,47,75,11.528999999999991,30.255999999999975,5.245999999999996,8.173999999999994,20,19,16,15,45,126,22,28,5,0.5,18,4.5,5,Hc,0.2562,0.2401269841269841,0.23845454545454545,0.29192857142857137,bonus_oriented,50,50,7
1,3,6,0,10,5.123999999999996,16,25,1,89,105,99,75.82300000000072,0.183,0.183,0.244,20,1,1,2,326,1,1,2,3,0,13,3.25,5,Hc,0.23258588957055212,0.183,0.183,0.122,bonus_oriented,50,50,7
1,4,7,0,5,10.552999999999992,14,44,48,42,37,41,28.18199999999998,5.672999999999996,3.1719999999999975,12.56599999999999,20,16,8,16,116,28,12,46,5,1,60,5,5,Hc,0.24294827586206894,0.20260714285714285,0.2643333333333333,0.2731739130434782,bonus_oriented,50,50,7
1,4,8,0,6,10.003999999999992,19,49,3,9,103,88,33.976999999999975,5.001999999999996,2.9889999999999977,9.027999999999993,20,16,8,17,159,25,10,39,6,0,17,4.25,5,Hc,0.21369182389937105,0.20007999999999998,0.29889999999999994,0.23148717948717945,bonus_oriented,50,50,7
1,5,9,1,9,9.942999999999993,14,42,72,70,71,64,23.42399999999998,5.062999999999996,8.539999999999994,0.061,20,12,16,1,93,17,30,1,4,1,48,4,5,Hc,0.25187096774193546,0.2978235294117646,0.2846666666666666,0.061,bonus_oriented,50,50,7
1,5,10,1,8,4.269999999999997,14,17,4,6,115,111,50.87399999999996,0.183,0.244,0.183,20,1,2,2,204,1,2,2,2,0,16,4,5,Hc,0.24938235294117644,0.183,0.122,0.0915,bonus_oriented,50,50,7
1,6,11,1,3,7.197999999999994,14,35,25,35,28,26,20.007999999999985,4.147999999999997,1.7689999999999988,0.183,20,13,3,2,80,21,3,2,5,1,60,5,5,Hc,0.2501,0.19752380952380952,0.5896666666666665,0.0915,bonus_oriented,50,50,7
1,6,12,1,5,8.783999999999994,15,43,48,44,45,20,27.144999999999982,0.6099999999999999,18.055999999999987,4.391999999999997,20,4,18,15,118,4,71,21,5,0.5,21,5.25,5,Hc,0.23004237288135593,0.1525,0.25430985915492954,0.20914285714285713,bonus_oriented,50,50,7
1,7,13,1,1,11.406999999999991,17,53,79,76,81,16,17.811999999999987,13.29799999999999,13.724999999999989,2.1959999999999984,20,19,17,8,79,64,57,8,3,0.5,15,3.75,5,Hc,0.22546835443037974,0.20778125,0.2407894736842105,0.27449999999999997,bonus_oriented,50,50,7
1,7,14,1,5,10.918999999999992,17,46,94,39,47,40,34.159999999999975,0.8539999999999996,0.7319999999999998,8.356999999999994,20,1,1,15,128,1,1,33,5,0.5,18,4.5,5,Hc,0.266875,0.8539999999999996,0.7319999999999998,0.2532424242424242,bonus_oriented,50,50,7
1,8,15,1,2,6.709999999999995,9,27,50,58,56,59,25.07099999999998,5.7339999999999955,5.428999999999996,0.183,20,13,18,1,102,20,33,1,4,1,48,4,5,Hc,0.2457941176470588,0.28669999999999995,0.1645151515151515,0.183,bonus_oriented,50,50,7
1,8,16,1,6,10.735999999999992,14,52,6,2,11,62,11.589999999999991,17.384999999999987,7.014999999999994,6.648999999999995,16,19,15,17,55,87,30,34,6,0.5,22,5.5,5,Hc,0.2107272727272727,0.19982758620689653,0.2338333333333333,0.19555882352941176,bonus_oriented,50,50,7
1,9,17,1,1,10.552999999999992,10,40,80,81,78,100,23.118999999999982,8.783999999999994,18.604999999999986,7.075999999999994,20,14,18,16,98,31,73,45,3,0.5,11,2.75,5,Hc,0.23590816326530611,0.28335483870967737,0.2548630136986301,0.15724444444444444,bonus_oriented,50,50,7
1,9,18,1,2,4.574999999999997,13,25,18,87,95,13,68.01499999999994,14.029999999999989,2.0739999999999985,0.8539999999999996,20,19,8,3,295,49,8,3,4,0,18,4.5,5,Hc,0.23055932203389828,0.28632653061224483,0.25925,0.2846666666666667,bonus_oriented,50,50,7
1,10,19,1,3,8.722999999999994,14,40,34,25,23,15,9.637999999999993,23.362999999999982,3.842999999999997,18.604999999999986,19,19,11,17,46,104,18,75,5,0,22,5.5,5,Hc,0.20952173913043476,0.22464423076923073,0.2135,0.24806666666666663,bonus_oriented,50,50,7
1,10,20,1,1,2.561999999999998,10,16,4,84,113,43,178.85200000001294,0.244,0.305,0.122,20,3,2,2,755,4,2,2,3,0,16,4,5,Hc,0.2368900662251655,0.061,0.1525,0.061,bonus_oriented,50,50,7
1,11,21,1,9,4.513999999999997,11,18,67,2,69,70,35.074999999999974,36.84399999999997,4.330999999999997,2.500999999999998,20,19,15,9,149,142,20,10,4,0.5,18,4.5,5,Hc,0.23540268456375837,0.2594647887323943,0.21655,0.2501,bonus_oriented,50,50,7
1,11,22,1,2,10.064999999999992,15,45,51,49,21,14,20.983999999999984,4.879999999999996,34.098999999999975,10.979999999999992,20,11,18,17,78,22,140,49,4,0,20,5,5,Hc,0.269025641025641,0.2218181818181818,0.24356428571428568,0.22408163265306122,bonus_oriented,50,50,7
1,12,23,1,5,2.622999999999998,9,14,119,5,38,117,74.23700000000083,19.763999999999985,0.061,0.061,20,19,1,1,326,69,1,1,5,0,15,3.75,5,Hc,0.2277208588957055,0.2864347826086956,0.061,0.061,bonus_oriented,50,50,7
1,12,24,1,1,11.589999999999991,19,64,82,73,20,99,24.64399999999998,21.349999999999984,0.488,13.663999999999989,20,19,4,16,115,93,4,48,3,0,14,3.5,5,Hc,0.21429565217391303,0.22956989247311826,0.122,0.2846666666666666,bonus_oriented,50,50,7
1,13,25,1,6,10.979999999999992,17,54,10,8,1,112,16.34799999999999,30.377999999999975,6.8929999999999945,0.122,20,18,14,1,83,114,26,1,6,0.5,20,5,5,Hc,0.1969638554216867,0.2664736842105263,0.2651153846153846,0.122,bonus_oriented,50,50,7
1,13,26,1,9,4.269999999999997,13,30,61,64,98,69,33.976999999999975,0.427,26.65699999999998,2.8669999999999978,20,2,18,12,134,2,114,13,4,0.5,14,3.5,5,Hc,0.25355970149253726,0.2135,0.2338333333333333,0.2205384615384615,bonus_oriented,50,50,7
1,1,1,0,9,5.062999999999996,12,24,70,2,64,65,23.42399999999998,17.262999999999987,1.585999999999999,0.305,20,18,11,3,99,66,14,3,4,0.5,18,4.5,5,Hc,0.23660606060606057,0.26156060606060605,0.11328571428571428,0.10166666666666667,bonus_oriented,50,50,8
1,1,2,0,5,13.724999999999989,18,70,44,40,53,46,19.275999999999986,20.739999999999984,5.001999999999996,1.9519999999999986,20,19,13,5,84,89,25,5,5,0.5,19,4.75,5,Hc,0.22947619047619044,0.2330337078651685,0.20007999999999998,0.39039999999999997,bonus_oriented,50,50,8
1,2,3,0,9,12.32199999999999,18,61,64,61,71,20,22.935999999999982,13.41999999999999,13.968999999999989,7.807999999999994,20,17,16,17,100,57,50,37,4,0.5,18,4.5,5,Hc,0.22935999999999998,0.23543859649122806,0.27937999999999996,0.211027027027027,bonus_oriented,50,50,8
1,2,4,0,10,7.807999999999994,15,33,95,89,94,90,39.46699999999997,10.369999999999992,0.305,0.427,20,18,2,2,171,48,2,2,3,1,36,3,5,Hc,0.23080116959064326,0.21604166666666663,0.1525,0.2135,bonus_oriented,50,50,8
1,3,5,0,1,13.11499999999999,15,56,84,78,76,102,29.76799999999998,2.622999999999998,14.029999999999989,1.9519999999999986,20,9,17,6,138,10,64,6,3,0.5,11,2.75,5,Hc,0.2157101449275362,0.2623,0.21921874999999996,0.32533333333333325,bonus_oriented,50,50,8
1,3,6,0,5,9.210999999999993,17,44,47,42,24,20,18.238999999999987,26.90099999999998,18.482999999999986,1.0979999999999994,20,18,18,7,87,99,82,7,5,0,22,5.5,5,Hc,0.20964367816091953,0.2717272727272727,0.22540243902439022,0.15685714285714286,bonus_oriented,50,50,8
1,4,7,0,6,8.661999999999994,16,45,9,11,103,97,41.23599999999997,10.430999999999992,7.258999999999994,3.598999999999997,20,17,17,11,177,41,36,18,6,0,16,4,5,Hc,0.23297175141242935,0.25441463414634147,0.20163888888888887,0.19994444444444442,bonus_oriented,50,50,8
1,4,8,0,5,11.650999999999991,16,44,40,44,23,22,29.46299999999998,9.149999999999993,27.693999999999978,11.223999999999991,20,15,18,17,119,40,123,40,5,0,22,5.5,5,Hc,0.2475882352941176,0.22874999999999998,0.22515447154471543,0.28059999999999996,bonus_oriented,50,50,8
1,5,9,1,6,17.811999999999987,16,84,8,3,42,38,30.07299999999998,29.340999999999976,0.305,0.366,20,19,2,3,135,112,3,4,6,0,22,5.5,5,Hc,0.22276296296296294,0.26197321428571424,0.10166666666666667,0.0915,bonus_oriented,50,50,8
1,5,10,1,2,4.086999999999997,11,17,27,32,95,91,102.90700000000398,0.122,4.879999999999996,0.122,20,1,13,2,445,1,20,2,4,0,16,4,5,Hc,0.23125168539325838,0.122,0.24399999999999997,0.061,bonus_oriented,50,50,8
1,6,11,1,7,9.820999999999993,13,40,14,13,23,19,24.33899999999998,2.1349999999999985,0.183,15.493999999999987,20,11,1,15,94,14,1,49,6,1,72,6,5,Hc,0.2589255319148936,0.1525,0.183,0.316204081632653,bonus_oriented,50,50,8
1,6,12,1,9,13.968999999999989,11,61,61,63,4,12,15.127999999999988,29.401999999999976,4.086999999999997,1.2199999999999993,20,19,14,4,71,100,22,4,4,0,20,5,5,Hc,0.21307042253521125,0.29401999999999995,0.18577272727272726,0.305,bonus_oriented,50,50,8
1,7,13,1,3,8.783999999999994,15,33,35,32,36,34,16.28699999999999,7.502999999999994,13.41999999999999,0.366,20,16,17,2,67,30,66,2,5,1,60,5,5,Hc,0.24308955223880593,0.2501,0.2033333333333333,0.183,bonus_oriented,50,50,8
1,7,14,1,9,8.478999999999994,15,35,13,61,64,47,106.44500000000387,0.061,0.061,0.427,20,1,1,4,445,1,1,4,4,0,19,4.75,5,Hc,0.2392022471910112,0.061,0.061,0.10675,bonus_oriented,50,50,8
1,8,15,1,3,7.807999999999994,17,37,26,27,25,96,25.43699999999998,1.1589999999999994,11.345999999999991,45.017999999999965,20,5,15,17,116,5,50,170,5,0.5,18,4.5,5,Hc,0.21928448275862067,0.23179999999999998,0.22691999999999998,0.2648117647058823,bonus_oriented,50,50,8
1,8,16,1,1,11.650999999999991,17,47,82,77,79,100,24.39999999999998,6.709999999999995,21.776999999999983,7.197999999999994,20,16,17,15,102,33,89,23,3,0.5,11,2.75,5,Hc,0.2392156862745098,0.20333333333333334,0.24468539325842695,0.31295652173913036,bonus_oriented,50,50,8
1,9,17,1,6,6.282999999999995,12,29,2,3,43,12,24.82699999999998,6.221999999999995,0.183,1.463999999999999,20,14,1,10,98,21,1,13,6,0.5,23,5.75,5,Hc,0.2533367346938775,0.2962857142857142,0.183,0.11261538461538462,bonus_oriented,50,50,8
1,9,18,1,7,1.2199999999999993,8,9,14,20,21,16,37.51499999999997,2.1959999999999984,0.061,0.5489999999999999,20,7,1,2,165,7,1,2,6,1,72,6,5,Hc,0.22736363636363632,0.31371428571428567,0.061,0.27449999999999997,bonus_oriented,50,50,8
1,10,19,1,10,6.160999999999995,17,29,4,6,45,12,52.88699999999996,107.54300000000498,0.488,2.9279999999999977,20,19,3,8,251,441,3,9,3,0.5,23,5.75,5,Hc,0.2107051792828685,0.24386167800453512,0.16266666666666665,0.3253333333333333,bonus_oriented,50,50,8
1,10,20,1,3,3.4159999999999973,9,15,82,83,98,101,71.12600000000037,13.23699999999999,48.61699999999996,52.82599999999996,20,17,18,17,285,50,187,202,5,0,10,2.5,5,Hc,0.24956491228070174,0.26474,0.2599839572192513,0.26151485148514847,bonus_oriented,50,50,8
1,11,21,1,3,7.075999999999994,12,37,29,27,81,32,14.578999999999988,12.38299999999999,8.783999999999994,2.500999999999998,20,16,14,7,76,45,33,11,5,0.5,18,4.5,5,Hc,0.19182894736842104,0.27517777777777774,0.26618181818181813,0.22736363636363635,bonus_oriented,50,50,8
1,11,22,1,6,5.306999999999996,16,34,3,10,8,47,37.33199999999997,1.0369999999999995,0.488,0.8539999999999996,20,5,4,3,193,5,4,4,6,0.5,23,5.75,5,Hc,0.19343005181347148,0.2074,0.122,0.2135,bonus_oriented,50,50,8
1,12,23,1,3,2.2569999999999983,7,10,65,70,117,120,30.377999999999975,7.685999999999994,6.953999999999994,7.502999999999994,20,16,13,15,130,36,19,32,5,0,12,3,5,Hc,0.23367692307692303,0.2135,0.36599999999999994,0.23446875,bonus_oriented,50,50,8
1,12,24,1,6,5.977999999999995,9,29,10,12,3,5,13.724999999999989,8.173999999999994,25.07099999999998,2.561999999999998,20,15,18,10,63,29,98,11,6,1,72,6,5,Hc,0.21785714285714283,0.2818620689655172,0.25582653061224486,0.23290909090909084,bonus_oriented,50,50,8
